,id_estacao,data_medicao,coleta,ponto,data_inicio,data_fim,ph,temperatura_do_ar,temperatura_da_agua,salinidade,oxigenio_dissolvido,turbidez,disco_de_secchi,profundidade_total,profundidade_de_coleta,coliformes_totais,escherichia_coli,nitrogenio_amoniacal,fosforo_total_mg_l,fosforo_total_mg_kg,fosfato_total,nitrato,silica,sulfeto,materia_organica
5460,1,2023-01-02 12:47:00,Regular,LRF1 - Superfície,2023-01-02 12:44:00,2023-01-02 12:47:00,8.41,28.0,29.1,12.5,8.85,4.51,70.0,3.5,0.3,79,5,0.137,0.061,,<0.016,0.075,2,<0.1,
5461,1,2022-12-05 15:16:00,Regular,LRF5 - Superfície,2022-12-05 15:13:00,2022-12-05 15:16:00,8.81,27.0,29.1,13.4,8.61,2.97,100.0,3.0,0.3,3500,130,0.094,0.063,,<0.016,<0.05,2.8,<0.1,
5462,1,2023-01-02 12:14:00,Regular,LRF3 - Superfície,2023-01-02 12:11:00,2023-01-02 12:14:00,8.79,28.0,29.1,12.1,10.77,4.95,71.0,3.5,0.3,79,8,0.05,0.081,,<0.016,0.07,2.2,<0.1,
5463,1,2022-02-21 11:51:00,Regular,LRF2 - Fundo,2022-02-21 11:48:00,2022-02-21 11:51:00,8.51,,29.1,10.36,5.73,2.77,,,3.2,,,0.33,0.062,,0.018,0.105,2.5,0.1,
5464,1,2023-02-15 12:31:00,Regular,LRF4 - Fundo,2023-02-15 12:28:00,2023-02-15 12:31:00,7.5,,29.1,9.4,5.24,2.42,,,3.1,,,0.11,0.029,,<0.016,<0.05,2.4,<0.1,
5465,1,2024-02-15 12:31:00,Regular,LRF4 - Fundo,2024-02-15 12:28:00,2024-02-15 12:31:00,7.5,,29.1,9.4,5.24,2.42,,,3.1,,,0.11,0.029,,<0.016,<0.05,2.4,<0.1,
5466,1,,Extra,LRF5 - Fundo,2023-12-09 10:00:00,,,,29.2,,4.72,,,,,,,,,,,,,,
5467,1,,Extra,LRF4 - Fundo,2023-12-09 09:45:00,,,,29.2,,5.58,,,,,,,,,,,,,,
5468,1,2022-02-14 11:33:00,Regular,LRF3 - Meio Afótico,2022-02-14 11:30:00,2022-02-14 11:33:00,8.78,,29.2,10.53,7.21,3.73,,,2.0,,,0.08,0.072,,<0.016,0.096,2.5,0.1,
5469,1,2022-03-28 10:39:00,Regular,LRF2 - Meio Afótico,2022-03-28 10:36:00,2022-03-28 10:39:00,6.86,,29.2,11.25,4.88,1.96,,,2.0,,,1,0.04,,<0.016,<0.05,3.4,<0.1,
5470,1,2022-02-16 12:08:00,Regular,LRF5 - Fundo,2022-02-16 12:05:00,2022-02-16 12:08:00,8.19,,29.2,11.46,6.53,1.85,,,2.5,,,0.27,0.068,,<0.016,0.084,2.3,0.1,
5471,1,2024-11-23 10:12:00,Regular,LRF3 - Fundo,2024-11-23 10:09:00,2024-11-23 10:12:00,7.7,,29.2,11.3,2.1,2.3,,,3.0,,,0.32,,,,<0.05,4,0.1,
5472,1,2024-12-04 12:49:00,Regular,LRF4 - Fundo,2024-12-04 12:46:00,2024-12-04 12:49:00,8.52,,29.2,11.4,6.44,3.04,,,3.0,,,0.164,0.11,,<0.016,<0.05,3.9,<0.1,
5473,1,2023-12-04 12:49:00,Regular,LRF4 - Fundo,2023-12-04 12:46:00,2023-12-04 12:49:00,8.52,,29.2,11.4,6.44,3.04,,,3.0,,,0.164,0.11,,<0.016,<0.05,3.9,<0.1,
5474,1,2022-03-28 10:28:00,Regular,LRF1 - Fundo,2022-03-28 10:25:00,2022-03-28 10:28:00,6.81,,29.2,11.3,4.51,1.81,,,3.0,,,0.91,0.032,,<0.016,<0.05,3.4,<0.1,
5475,1,2023-11-23 10:12:00,Regular,LRF3 - Fundo,2023-11-23 10:09:00,2023-11-23 10:12:00,7.7,,29.2,11.3,2.1,2.3,,,3.0,,,0.32,,,,<0.05,4,0.1,
5476,1,2022-02-21 10:18:00,Regular,LRF3 - Fundo,2022-02-21 10:15:00,2022-02-21 10:18:00,7.21,,29.2,10.42,2.06,2.32,,,3.0,,,0.31,0.067,,<0.016,0.089,3.3,0.1,
5477,1,2022-11-14  14:29:00,Regular,LRF2 - Meio Eufótico,2022-11-14  14:27:00,2022-11-14  14:29:00,8.77,,29.2,12.8,9.01,6.33,,,1.0,,,0.023,0.216,,<0.016 ,<0.05,4.4,<0.1,
5478,1,2022-03-28 10:36:00,Regular,LRF2 - Meio Eufótico,2022-03-28 10:33:00,2022-03-28 10:36:00,6.88,,29.2,11.27,4.88,1.77,,,1.0,,,0.96,0.04,,<0.016,<0.05,3.8,<0.1,
5479,1,2022-03-21 11:33:00,Regular,LRF2 - Meio Eufótico,2022-03-21 11:30:00,2022-03-21 11:33:00,6.99,,29.2,10.8,3.5,1.78,,,1.0,,,0.24,0.03,,<0.016,<0.05,1.9,<0.1,
5480,1,2022-11-28 13:14:00,Regular,LRF1 - Meio,2022-11-28 13:11:00,2022-11-28 13:14:00,8.96,,29.2,13.5,9.12,4.68,,,1.5,,,0.063,0.059,,0.016,<0.05,5.5,<0.1,
5481,1,2023-12-04 13:11:00,Regular,LRF5 - Meio,2023-12-04 13:08:00,2023-12-04 13:11:00,8.08,,29.2,11.4,3.74,2.26,,,1.5,,,0.181,0.111,,<0.016,<0.05,4,<0.1,
5482,1,2024-12-04 13:11:00,Regular,LRF5 - Meio,2024-12-04 13:08:00,2024-12-04 13:11:00,8.08,,29.2,11.4,3.74,2.26,,,1.5,,,0.181,0.111,,<0.016,<0.05,4,<0.1,
5483,1,,Regular,LRF1 - Meio,2023-11-21 14:04:00,,7.79,,29.2,11.3,1.36,<1.5,,,1.5,,,0.145,,,,<0.05,4.4,<0.1,
5484,1,2023-02-15 12:46:00,Regular,LRF6 - Meio,2023-02-15 12:43:00,2023-02-15 12:46:00,7.82,,29.2,9.4,5.68,2.23,,,1.5,,,0.04,0.024,,<0.016,<0.05,3.4,<0.1,
5485,1,2024-02-15 12:46:00,Regular,LRF6 - Meio,2024-02-15 12:43:00,2024-02-15 12:46:00,7.82,,29.2,9.4,5.68,2.23,,,1.5,,,0.04,0.024,,<0.016,<0.05,3.4,<0.1,
5486,1,2022-12-14 10:52:00,Regular,LRF1 - Meio,2022-12-14 10:49:00,2022-12-14 10:52:00,4.48,,29.2,13,3.38,2.4,,,1.5,,,0.11,0.029,,<0.016,<0.05,1.9,<0.1,
5487,1,2022-02-14 12:47:00,Regular,LRF4 - Meio,2022-02-14 12:44:00,2022-02-14 12:47:00,8.97,,29.2,10.57,7.49,3.15,,,1.5,,,0.09,0.065,,<0.016,0.102,1.7,0.1,
5488,1,2022-11-28 14:36:00,Regular,LRF5 - Meio,2022-11-28 14:36:00,2022-11-28 14:36:00,8.92,,29.2,13.4,9.15,2.94,,,1.5,,,0.034,0.057,,<0.016,<0.05,5.3,<0.1,
5489,1,2022-04-13 13:52:00,Regular,LRF5 - Meio,2022-04-13 13:49:00,2022-04-13 13:52:00,7.73,,29.2,9.5,6.74,3.7,,,1.5,,,0.02,0.041,,<0.016,0.131,2.8,<0.1,
5490,1,2022-11-21 13:00:00,Regular,LRF3 - Superfície,2022-11-21 12:57:00,2022-11-21 13:00:00,8.8,28.0,29.2,13.5,10.2,4.73,99.0,3.5,0.3,<1.8,<1.8,0.06,0.094,,<0.016,<0.05,5,<0.1,
5491,1,,Regular,LRF6 - Superfície,2023-11-21 14:56:00,,7.83,28.0,29.2,11.4,1.3,1.87,200.0,3.5,0.3,350,49,0.368,,,,<0.05,4.2,<0.1,
5492,1,2022-11-28 14:36:00,Regular,LRF5 - Superfície,2022-11-28 14:36:00,2022-11-28 14:36:00,8.91,27.0,29.2,13.4,8.76,5.3,152.0,3.0,0.3,3500,7,0.034,0.039,,<0.016,<0.05,5.7,<0.1,
5493,1,2023-01-02 13:40:00,Regular,LRF6 - Superfície,2023-01-02 13:37:00,2023-01-02 13:40:00,8.73,28.0,29.2,12.3,10.19,4.72,98.0,3.5,0.3,240,7,0.076,0.062,,<0.016,0.068,2,<0.1,
5494,1,2022-11-14  14:26:00,Regular,LRF2 - Superfície,2022-11-14  14:24:00,2022-11-14  14:26:00,8.77,27.0,29.2,12.8,9.07,6.38,52.0,3.7,0.3,>16.000,33,0.026,0.122,,<0.016 ,<0.05,3.4,<0.1,
5495,1,2024-01-02 13:40:00,Regular,LRF6 - Superfície,2024-01-02 13:37:00,2024-01-02 13:40:00,8.73,28.0,29.2,12.3,10.19,4.72,98.0,3.5,0.3,240,7,0.076,0.062,,<0.016,0.068,2,<0.1,
5496,1,2022-03-23 12:07:00,Regular,LRF6 - Superfície,2022-03-23 12:04:00,2022-03-23 12:07:00,7.05,27.0,29.2,11.2,3,2.28,281.0,3.3,0.3,79,8,0.58,0.026,,<0.016,<0.05,2.4,0.1,
5497,1,,Regular,LRF1 - Superfície,2023-11-21  14:01:00,,7.82,28.0,29.2,11.3,1.45,<1.5,300.0,3.5,0.3,240,130,0.169,,,,<0.05,3.6,<0.1,
5498,1,2022-12-14 11:45:00,Regular,LRF6 - Fundo,2022-12-14 11:42:00,2022-12-14 11:45:00,8.23,,29.2,13.8,2.82,3.9,,,2.8,,,0.082,0.017,,<0.016,<0.05,1.2,<0.1,
5499,1,2022-04-06 11:05:00,Regular,LRF2 - Fundo,2022-04-06 11:01:00,2022-04-06 11:05:00,6.85,,29.2,11.7,4.03,3.74,,,3.2,,,0.26,0.089,,0.023,0.155,2.8,0.2,
5500,1,2023-11-23 10:09:00,Regular,LRF4 - Fundo,2023-11-23 11:06:00,2023-11-23 10:09:00,7.84,,29.2,11.5,2.84,1.74,,,3.1,,,0.442,,,,<0.05,4.2,<0.1,
5501,1,2022-02-09 12:14:00,Regular,LRF4 - Fundo,2022-02-09 12:10:00,2022-02-09 12:14:00,8.51,,29.2,10.97,4.57,3.78,,,3.1,,,0.1,0.072,,<0.016,0.084,1.8,0.2,
5502,1,2022-12-14 11:32:00,Regular,LRF4 - Fundo,2022-12-14 11:29:00,2022-12-14 11:32:00,8.29,,29.2,13.4,2.82,4.11,,,3.1,,,0.058,0.024,,<0.016,<0.05,2.3,<0.1,
5503,1,2024-11-23 10:09:00,Regular,LRF4 - Fundo,2024-11-23 11:06:00,2024-11-23 10:09:00,7.84,,29.2,11.5,2.84,1.74,,,3.1,,,0.442,,,,<0.05,4.2,<0.1,
5504,1,,Extra,LRF4 - Superfície,2023-12-09 09:42:00,,,,29.3,,5.54,,,,,,,,,,,,,,
5505,1,,Extra,LRF1 - Superfície,2023-12-09 09:24:00,,,,29.3,,4.47,,,,,,,,,,,,,,
5506,1,,Extra,LRF3 - Fundo,2023-12-09 09:21:00,,,,29.3,,5.04,,,,,,,,,,,,,,
5507,1,2024-02-15 11:30:00,Regular,LRF3 - Meio Afótico,2024-02-15 11:30:00,2024-02-15 11:30:00,8.12,,29.3,9.4,6.58,1.92,,,2.0,,,0.06,0.022,,<0.016,<0.05,2.6,<0.1,
5508,1,2023-11-23 10:09:00,Regular,LRF3 - Meio Afótico,2023-11-23 10:06:00,2023-11-23 10:09:00,7.73,,29.3,11.3,2.42,3.09,,,2.0,,,0.511,,,,0.08,3.8,<0.1,
5509,1,2022-11-23 15:49:00,Regular,LRF2 - Meio Afótico,2022-11-23 15:46:00,2022-11-23 15:49:00,8.93,,29.3,13.51,9.34,5.17,,,2.0,,,0.084,0.096,,0.033,<0.05,6.2,<0.1,
5510,1,2022-03-28 10:06:00,Regular,LRF3 - Meio Afótico,2022-03-28 10:02:00,2022-03-28 10:06:00,6.85,,29.3,11.28,4.69,1.64,,,2.0,,,0.86,0.02,,<0.016,<0.05,3.5,<0.1,
5511,1,2023-02-15 11:30:00,Regular,LRF3 - Meio Afótico,2023-02-15 11:30:00,2023-02-15 11:30:00,8.12,,29.3,9.4,6.58,1.92,,,2.0,,,0.06,0.022,,<0.016,<0.05,2.6,<0.1,
5512,1,2022-02-21 11:48:00,Regular,LRF2 - Meio Afótico,2022-02-21 11:45:00,2022-02-21 11:48:00,8.76,,29.3,10.36,7.17,2.95,,,2.0,,,0.31,0.059,,<0.016,0.072,3.2,0.2,
5513,1,2022-02-16 10:09:00,Regular,LRF3 - Meio Afótico,2022-02-16 10:06:00,2022-02-16 10:09:00,8.35,,29.3,10.56,7.59,1.8,,,2.0,,,0.32,0.065,,<0.016,0.068,2.6,0.1,
5514,1,2024-11-23 10:09:00,Regular,LRF3 - Meio Afótico,2024-11-23 10:06:00,2024-11-23 10:09:00,7.73,,29.3,11.3,2.42,3.09,,,2.0,,,0.511,,,,0.08,3.8,<0.1,
5515,1,2022-02-14 12:24:00,Regular,LRF2 - Meio Afótico,2022-02-14 12:21:00,2022-02-14 12:24:00,8.99,,29.3,10.5,7.51,3.43,,,2.0,,,0.22,0.066,,<0.016,0.057,2.1,0.1,
5516,1,2022-02-14 13:21:00,Regular,LRF5 - Fundo,2022-02-14 13:18:00,2022-02-14 13:21:00,8.02,,29.3,10.86,6,2.36,,,2.5,,,0.11,0.074,,<0.016,0.071,2.2,<0.1,
5517,1,2024-02-15 13:03:00,Regular,LRF5 - Fundo,2024-02-15 13:00:00,2024-02-15 13:03:00,7.6,,29.3,9.5,4.72,2.45,,,2.5,,,0.05,0.022,,<0.016,<0.05,3.2,<0.1,
5518,1,2022-02-21 12:39:00,Regular,LRF5 - Fundo,2022-02-21 12:36:00,2022-02-21 12:39:00,7.58,,29.3,10.39,3.95,2.58,,,2.5,,,0.36,0.07,,0.019,<0.05,3.1,0.1,
5519,1,2023-02-15 13:03:00,Regular,LRF5 - Fundo,2023-02-15 13:00:00,2023-02-15 13:03:00,7.6,,29.3,9.5,4.72,2.45,,,2.5,,,0.05,0.022,,<0.016,<0.05,3.2,<0.1,
5520,1,2022-02-09 11:58:00,Regular,LRF2 - Fundo,2022-02-09 11:54:00,2022-02-09 11:58:00,8.66,,29.3,10.93,4.79,2.38,,,3.0,,,0.17,0.077,,0.021,0.139,2.5,0.1,
5521,1,2022-02-21 11:16:00,Regular,LRF1 - Fundo,2022-02-21 11:13:00,2022-02-21 11:16:00,7.84,,29.3,10.43,4.79,3.14,,,3.0,,,0.23,0.086,,<0.016,0.066,2.6,0.1,
5522,1,2023-02-15 11:33:00,Regular,LRF3 - Fundo,2023-02-15 11:30:00,2023-02-15 11:33:00,7.64,,29.3,9.4,5,2.62,,,3.0,,,0.17,0.024,,<0.016,<0.05,2.5,<0.1,
5523,1,2022-02-23 12:21:00,Regular,LRF6 - Fundo,2022-02-23 12:18:00,2022-02-23 12:21:00,7.77,,29.3,10.31,5.25,2.6,,,3.0,,,0.24,0.027,,0.023,<0.05,3.1,0.1,
5524,1,2024-02-15 11:33:00,Regular,LRF3 - Fundo,2024-02-15 11:30:00,2024-02-15 11:33:00,7.64,,29.3,9.4,5,2.62,,,3.0,,,0.17,0.024,,<0.016,<0.05,2.5,<0.1,
5525,1,2022-04-04 13:39:00,Regular,LRF1 - Fundo,2022-04-04 13:36:00,2022-04-04 13:39:00,6.76,,29.3,11.21,2.81,4.15,,,3.5,,,0.18,0.029,,<0.016,<0.05,12.3,0.1,
5526,1,2024-02-08 10:15:00,Regular,LRF3 - Meio Eufótico,2024-02-08 10:05:00,2024-02-08 10:15:00,7.25,,29.3,9.6,4.86,5.17,,,1.0,,,0.08,0.028,,<0.016,<0.05,3,<0.1,
5527,1,2023-02-08 10:15:00,Regular,LRF3 - Meio Eufótico,2023-02-08 10:05:00,2023-02-08 10:15:00,7.25,,29.3,9.6,4.86,5.17,,,1.0,,,0.08,0.028,,<0.016,<0.05,3,<0.1,
5528,1,,Regular,LRF2 - Meio Eufótico,2023-11-21 14:23:00,,7.79,,29.3,11.4,1.2,<1.5,,,1.0,,,0.251,,,,<0.05,4.4,<0.1,
5529,1,2022-12-14 10:26:00,Regular,LRF3 - Meio Eufótico,2022-12-14 10:23:00,2022-12-14 10:26:00,7.15,,29.3,13,2.61,2.66,,,1.0,,,0.097,0.03,,<0.016,<0.05,1.7,<0.1,
5530,1,2022-03-28 10:25:00,Regular,LRF1 - Meio,2022-03-28 10:22:00,2022-03-28 10:25:00,6.43,,29.3,11.3,4.53,2.5,,,1.5,,,0.73,0.025,,<0.016,<0.05,3,<0.1,
5531,1,2022-12-14 11:54:00,Regular,LRF5 - Meio,2022-12-14 11:50:00,2022-12-14 11:54:00,7.99,,29.3,13.5,3.11,2.14,,,1.5,,,0.1,0.024,,<0.016,<0.05,1.5,<0.1,
5532,1,2022-02-09 12:35:00,Regular,LRF5 - Meio,2022-02-09 12:30:00,2022-02-09 12:35:00,8.48,,29.3,10.95,4.75,1.97,,,1.5,,,0.12,0.076,,0.018,0.12,2.3,<0.1,
5533,1,2023-02-08 11:48:00,Regular,LRF6 - Meio,2023-02-08 11:45:00,2023-02-08 11:48:00,7.22,,29.3,9.8,4.16,13.4,,,1.5,,,0.07,<0.016,,<0.016,0.07,3.2,0.3,
5534,1,2022-11-21 14:36:00,Regular,LRF5 - Meio,2022-11-21 14:33:00,2022-11-21 14:36:00,8.81,,29.3,13.3,10.56,3.64,,,1.5,,,0.065,0.078,,<0.016,<0.05,3.3,<0.1,
5535,1,2024-02-08 11:48:00,Regular,LRF6 - Meio,2024-02-08 11:45:00,2024-02-08 11:48:00,7.22,,29.3,9.8,4.16,13.4,,,1.5,,,0.07,<0.016,,<0.016,0.07,3.2,0.3,
5536,1,2023-01-02 13:55:00,Regular,LRF5 - Meio,2023-01-02 13:52:00,2023-01-02 13:55:00,8.9,,29.3,12.2,11.17,5.01,,,1.5,,,0.035,0.08,,<0.016,0.052,2,<0.1,
5537,1,2024-01-02 13:55:00,Regular,LRF5 - Meio,2024-01-02 13:52:00,2024-01-02 13:55:00,8.9,,29.3,12.2,11.17,5.01,,,1.5,,,0.035,0.08,,<0.016,0.052,2,<0.1,
5538,1,2023-01-02 13:07:00,Regular,LRF2 - Superfície,2023-01-02 13:04:00,2023-01-02 13:07:00,8.64,28.0,29.3,12.3,9.97,3.69,102.0,3.7,0.3,79,5,0.093,0.074,,<0.016,<0.05,2.1,<0.1,
5539,1,2023-12-04 12:55:00,Regular,LRF6 - Superfície,2023-12-04 12:52:00,2023-12-04 12:55:00,8.51,30.0,29.3,11.4,6.86,1.76,100.0,3.0,0.3,46,2,0.136,0.111,,<0.016,<0.05,4.1,<0.1,
5540,1,2022-04-11 11:53:00,Regular,LRF1 - Superfície,2022-04-11 11:50:00,2022-04-11 11:53:00,7.75,27.0,29.3,9.35,6.44,2.99,88.0,3.3,0.3,220,79,0.28,0.128,,<0.016,0.112,<1.0,<0.1,
5541,1,2023-02-08 10:05:00,Regular,LRF3 - Superfície,2023-02-08 10:00:00,2023-02-08 10:05:00,7.04,24.0,29.3,9.5,4.82,5.2,105.0,3.7,0.3,11000,920,0.08,0.027,,<0.016,<0.05,3.8,<0.1,
5542,1,2024-02-08 10:05:00,Regular,LRF3 - Superfície,2024-02-08 10:00:00,2024-02-08 10:05:00,7.04,24.0,29.3,9.5,4.82,5.2,105.0,3.7,0.3,11000,920,0.08,0.027,,<0.016,<0.05,3.8,<0.1,
5543,1,2022-03-28 11:18:00,Regular,LRF5 - Superfície,2022-03-28 11:14:00,2022-03-28 11:18:00,6.93,26.0,29.3,11.32,4.73,<1.5,300.0,3.0,0.3,5400,920,0.9,0.03,,<0.016,<0.05,4.7,<0.1,
5544,1,2022-03-28 10:33:00,Regular,LRF2 - Superfície,2022-03-28 10:30:00,2022-03-28 10:33:00,6.88,26.0,29.3,11.26,4.92,1.91,250.0,3.7,0.3,79,33,0.96,0.04,,<0.016,<0.05,3.1,<0.1,
5545,1,2024-01-02 13:07:00,Regular,LRF2 - Superfície,2024-01-02 13:04:00,2024-01-02 13:07:00,8.64,28.0,29.3,12.3,9.97,3.69,102.0,3.7,0.3,79,5,0.093,0.074,,<0.016,<0.05,2.1,<0.1,
5546,1,2024-12-04 12:55:00,Regular,LRF6 - Superfície,2024-12-04 12:52:00,2024-12-04 12:55:00,8.51,30.0,29.3,11.4,6.86,1.76,100.0,3.0,0.3,46,2,0.136,0.111,,<0.016,<0.05,4.1,<0.1,
5547,1,2022-02-16 11:45:00,Regular,LRF6 - Fundo,2022-02-16 11:42:00,2022-02-16 11:45:00,8.59,,29.3,10.73,7.98,2.39,,,2.8,,,0.27,0.075,,<0.016,0.052,2.2,0.2,
5548,1,2022-03-28 10:42:00,Regular,LRF2 - Fundo,2022-03-28 10:39:00,2022-03-28 10:42:00,6.72,,29.3,11.69,3.55,2.53,,,3.2,,,0.9,0.035,,<0.016,<0.05,3.4,<0.1,
5549,1,2024-02-13 14:54:00,Regular,LRF4 - Fundo,2024-02-13 14:51:00,2024-02-13 14:54:00,7.36,,29.3,9.4,3.15,2.43,,,3.1,,,0.07,0.053,,<0.016,0.09,3,<0.1,
5550,1,2023-02-13 14:54:00,Regular,LRF4 - Fundo,2023-02-13 14:51:00,2023-02-13 14:54:00,7.36,,29.3,9.4,3.15,2.43,,,3.1,,,0.07,0.053,,<0.016,0.09,3,<0.1,
5551,1,,Extra,LRF6 - Superfície,2023-12-09 09:49:00,,,,29.4,,5.65,,,,,,,,,,,,,,
5552,1,,Extra,LRF1 - Fundo,2023-12-09 09:27:00,,,,29.4,,4.4,,,,,,,,,,,,,,
5553,1,2023-11-22 11:40:00,Extra,LRF6 - Superfície,2023-11-22 11:37:00,2023-11-22 11:40:00,,,29.4,,1.7,,,,,,,,,,,,,,
5554,1,2024-11-22 11:40:00,Extra,LRF6 - Superfície,2024-11-22 11:37:00,2024-11-22 11:40:00,,,29.4,,1.7,,,,,,,,,,,,,,
5555,1,2022-02-21 10:15:00,Regular,LRF3 - Meio Afótico,2022-02-21 10:12:00,2022-02-21 10:15:00,8.17,,29.4,10.42,6,3.05,,,2.0,,,0.35,0.067,,<0.016,0.089,2.8,0.1,
5556,1,2022-02-09 11:54:00,Regular,LRF2 - Meio Afótico,2022-02-09 11:50:00,2022-02-09 11:54:00,8.78,,29.4,10.92,5.42,2.49,,,2.0,,,0.14,0.073,,<0.016,0.276,2.3,0.1,
5557,1,2022-01-17 10:39:00,Regular,LRF3 - Meio Afótico,2022-01-17 10:36:00,2022-01-17 10:39:00,8.45,,29.4,10.53,6,4.18,,,2.0,,,0.3,0.081,,0.019,0.219,2.4,0.1,
5558,1,2024-02-15 11:58:00,Regular,LRF1 - Fundo,2024-02-15 11:55:00,2024-02-15 11:58:00,7.25,,29.4,9.4,4.27,1.89,,,3.0,,,0.08,0.018,,<0.016,<0.05,3.8,<0.1,
5559,1,2023-02-15 11:58:00,Regular,LRF1 - Fundo,2023-02-15 11:55:00,2023-02-15 11:58:00,7.25,,29.4,9.4,4.27,1.89,,,3.0,,,0.08,0.018,,<0.016,<0.05,3.8,<0.1,
5560,1,2022-02-09 11:20:00,Regular,LRF3 - Fundo,2022-02-09 11:16:00,2022-02-09 11:20:00,8.86,,29.4,10.97,4.22,2.8,,,3.0,,,0.11,0.079,,0.016,0.114,2,0.1,
5561,1,,Regular,LRF1 - Fundo,2023-11-16 12:40:00,,8.01,,29.4,11.5,0.64,4.1,,,3.0,,,0.093,0.101,,0.047,0.06,6.5,<0.1,
5562,1,2023-12-06 11:07:00,Regular,LRF2 - Fundo,2023-12-06 11:04:00,2023-12-06 11:07:00,8.42,,29.4,11.4,5.33,2.22,,,3.0,,,0.024,<0.016,,<0.016,<0.05,2.9,<0.1,
5563,1,2024-12-06 11:07:00,Regular,LRF2 - Fundo,2024-12-06 11:04:00,2024-12-06 11:07:00,8.42,,29.4,11.4,5.33,2.22,,,3.0,,,0.024,<0.016,,<0.016,<0.05,2.9,<0.1,
5564,1,2022-04-06 10:36:00,Regular,LRF3 - Fundo,2022-04-06 10:32:00,2022-04-06 10:36:00,7.0,,29.4,11.42,3.08,3.21,,,3.0,,,0.18,0.124,,0.04,0.079,3,0.1,
5565,1,2024-11-23 10:06:00,Regular,LRF3 - Meio Eufótico,2024-11-23 10:03:00,2024-11-23 10:06:00,7.76,,29.4,11.3,2.63,2.5,,,1.0,,,0.378,,,,<0.05,4.8,<0.1,
5566,1,2022-11-23 15:46:00,Regular,LRF2 - Meio Eufótico,2022-11-23 15:43:00,2022-11-23 15:46:00,8.96,,29.4,13.5,9.42,5.67,,,1.0,,,0.099,0.092,,0.035,<0.05,5,<0.1,
5567,1,2023-11-23 10:06:00,Regular,LRF3 - Meio Eufótico,2023-11-23 10:03:00,2023-11-23 10:06:00,7.76,,29.4,11.3,2.63,2.5,,,1.0,,,0.378,,,,<0.05,4.8,<0.1,
5568,1,2022-02-09 11:50:00,Regular,LRF2 - Meio Eufótico,2022-02-09 11:46:00,2022-02-09 11:50:00,8.82,,29.4,10.9,5.6,2.23,,,1.0,,,0.15,0.07,,0.016,0.125,2.6,0.1,
5569,1,2022-02-14 13:01:00,Regular,LRF6 - Meio,2022-02-14 12:58:00,2022-02-14 13:01:00,8.9,,29.4,10.57,7.17,2.63,,,1.5,,,0.09,0.07,,<0.016,0.106,2,<0.1,
5570,1,2024-02-13 14:51:00,Regular,LRF4 - Meio,2024-02-13 14:49:00,2024-02-13 14:51:00,7.83,,29.4,9.4,5.37,2.41,,,1.5,,,0.08,0.046,,<0.016,0.1,3,<0.1,
5571,1,2022-12-14 11:42:00,Regular,LRF6 - Meio,2022-12-14 11:38:00,2022-12-14 11:42:00,8.26,,29.4,13.5,3.33,3.15,,,1.5,,,0.077,0.017,,<0.016,<0.05,1.2,<0.1,
5572,1,2024-11-23 11:06:00,Regular,LRF4 - Meio,2024-11-23 11:03:00,2024-11-23 11:06:00,7.85,,29.4,11.3,2.86,1.82,,,1.5,,,0.419,,,,<0.05,3,<0.1,
5573,1,2023-11-23 11:06:00,Regular,LRF4 - Meio,2023-11-23 11:03:00,2023-11-23 11:06:00,7.85,,29.4,11.3,2.86,1.82,,,1.5,,,0.419,,,,<0.05,3,<0.1,
5574,1,2023-02-08 12:05:00,Regular,LRF5 - Meio,2023-02-08 12:00:00,2023-02-08 12:05:00,7.43,,29.4,9.4,4.88,12.5,,,1.5,,,0.07,0.019,,<0.016,0.07,3.5,<0.1,
5575,1,2022-02-09 12:10:00,Regular,LRF4 - Meio,2022-02-09 12:06:00,2022-02-09 12:10:00,8.84,,29.4,10.94,5.42,3.52,,,1.5,,,0.11,0.069,,<0.016,0.085,1.7,0.1,
5576,1,2022-02-16 11:42:00,Regular,LRF6 - Meio,2022-02-16 11:39:00,2022-02-16 11:42:00,9.01,,29.4,10.61,9.4,2.93,,,1.5,,,0.22,0.067,,<0.016,0.083,2.4,0.2,
5577,1,2022-11-21 13:29:00,Regular,LRF1 - Meio,2022-11-21 13:26:00,2022-11-21 13:29:00,8.79,,29.4,13.5,10.35,5.02,,,1.5,,,0.057,0.102,,<0.016,<0.05,2.6,<0.1,
5578,1,2023-02-13 14:51:00,Regular,LRF4 - Meio,2023-02-13 14:49:00,2023-02-13 14:51:00,7.83,,29.4,9.4,5.37,2.41,,,1.5,,,0.08,0.046,,<0.016,0.1,3,<0.1,
5579,1,2024-02-08 12:05:00,Regular,LRF5 - Meio,2024-02-08 12:00:00,2024-02-08 12:05:00,7.43,,29.4,9.4,4.88,12.5,,,1.5,,,0.07,0.019,,<0.016,0.07,3.5,<0.1,
5580,1,2022-02-21 12:36:00,Regular,LRF5 - Meio,2022-02-21 12:33:00,2022-02-21 12:36:00,8.84,,29.4,10.32,6.89,2.41,,,1.5,,,0.26,0.07,,0.021,<0.05,3.2,0.1,
5581,1,2022-11-28 13:11:00,Regular,LRF1 - Superfície,2022-11-28 13:08:00,2022-11-28 13:11:00,8.97,27.0,29.4,13.5,9.19,5,120.0,3.5,0.3,3500,<1.8,0.039,0.066,,0.018,<0.05,5.1,<0.1,
